00:00:00.005201 main     VirtualBox XPCOM Server 7.2.4 r170995 linux.amd64 (Oct 22 2025 16:59:14) release log
00:52:41.042157 DCon99   Finished saving settings file "/home/cl4rksec/VirtualBox VMs/bspwm/bspwm.vbox"
00:52:41.526785 DCon88   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:52:41.660989 DCon88   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Aborted)}, preserve=false aResultDetail=0
00:52:48.377550 DCon90   Saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:52:48.384294 DCon90   Finished saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml"
00:52:48.613101 DCon80   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:52:48.833706 DCon80   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:52:48.956240 DCon94   Saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:52:48.963375 DCon94   Finished saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml"
00:52:49.141582 DCon95   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:52:49.294036 DCon99   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Aborted)}, preserve=false aResultDetail=0
00:52:49.294152 DCon95   Saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:52:49.302478 DCon95   Finished saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml"
00:52:49.566598 DCon94   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:52:49.592308 DCon84   Saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:52:49.599901 DCon84   Finished saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml"
00:52:49.843192 DCon94   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:52:49.858300 DCon84   Saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:52:49.865490 DCon84   Finished saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml"
00:52:50.172430 DCon90   Saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:52:50.176474 DCon90   Finished saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml"
00:52:50.176939 DCon80   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:52:50.361585 DCon80   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:52:50.409018 DCon95   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Aborted)}, preserve=false aResultDetail=0
00:52:50.493022 DCon95   Saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:52:50.497765 DCon95   Finished saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml"
00:52:50.745904 DCon95   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:52:50.769698 DCon80   Saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:52:50.775587 DCon80   Finished saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml"
00:52:50.932450 DCon84   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:52:50.987414 DCon80   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Aborted)}, preserve=false aResultDetail=0
00:52:51.026635 DCon84   Saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:52:51.030615 DCon84   Finished saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml"
00:52:51.273197 DCon95   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:52:51.299124 DCon80   Saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:52:51.305671 DCon80   Finished saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml"
00:52:51.472053 DCon95   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:52:51.520692 DCon88   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Aborted)}, preserve=false aResultDetail=0
00:52:51.652955 DCon94   Saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:52:51.657047 DCon94   Finished saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml"
00:52:51.887296 DCon82   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:52:52.129912 DCon82   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:52:54.512895 DCon88   Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
00:52:54.520218 DCon88   Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
00:52:54.595569 DCon82   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:52:54.671295 DCon82   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:53:26.263417 DCon90   Saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:53:26.394691 DCon90   Finished saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml"
00:53:26.558851 DCon90   Launched VM: 2751505056 pid: 12640 (0x3160) frontend: GUI/Qt name: bspwm
00:53:26.571713 DCon95   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:53:26.806749 DCon95   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:53:26.919373 DCon102  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Aborted)}, preserve=false aResultDetail=0
00:53:28.185220 DCon99   Platform architecture set to 'x86'
00:53:28.297190 DCon94   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:53:28.349398 DCon94   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Aborted)}, preserve=false aResultDetail=0
00:53:33.335800 DCon102  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:53:33.490762 DCon102  Saving settings file "/home/cl4rksec/VirtualBox VMs/bspwm/bspwm.vbox" with version "1.19-linux"
00:53:33.710725 DCon102  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/bspwm/bspwm.vbox"
00:53:33.870229 DCon94   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for wlo1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:53:33.909788 DCon94   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:53:34.014824 DCon102  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Aborted)}, preserve=false aResultDetail=0
00:53:34.131372 DCon102  ERROR [COM]: aRC=VBOX_E_INVALID_OBJECT_STATE (0x80bb0007) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Medium '/home/cl4rksec/Cybersecurity/Iso/kali-linux-2025.3-virtualbox-amd64/kali-linux-2025.3-virtualbox-amd64.vdi' is locked for writing by another task}, preserve=true aResultDetail=0
00:53:34.131500 DCon102  ERROR [COM]: aRC=VBOX_E_INVALID_OBJECT_STATE (0x80bb0007) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={Locking of attached media failed. A possible reason is that one of the media is attached to a running VM}, preserve=true aResultDetail=0
00:53:34.145690 DCon104  Saving settings file "/home/cl4rksec/VirtualBox VMs/bspwm/bspwm.vbox" with version "1.19-linux"
00:53:34.342569 DCon104  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/bspwm/bspwm.vbox"
00:53:34.476571 DCon108  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:53:34.527884 DCon108  Saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:53:34.583725 DCon104  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:53:34.670386 DCon104  Saving settings file "/home/cl4rksec/VirtualBox VMs/bspwm/bspwm.vbox" with version "1.19-linux"
00:53:34.723680 DCon108  Finished saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml"
00:53:34.918229 DCon104  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/bspwm/bspwm.vbox"
00:53:34.962987 DCon102  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:53:35.040669 DCon106  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is PoweredOff)}, preserve=false aResultDetail=0
00:53:35.690641 DCon103  Saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:53:35.912266 DCon103  Finished saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml"
00:53:35.912535 DCon106  Saving settings file "/home/cl4rksec/VirtualBox VMs/bspwm/bspwm.vbox" with version "1.19-linux"
00:53:36.109770 DCon106  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/bspwm/bspwm.vbox"
00:53:36.329618 DCon107  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:53:36.436624 DCon84   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Aborted)}, preserve=false aResultDetail=0
00:53:44.512989 DCon102  Saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:53:44.646249 DCon102  Finished saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml"
00:53:44.864096 DCon84   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:53:45.082397 DCon84   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:54:07.294715 DCon102  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
00:54:07.299471 DCon102  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
00:54:07.350650 DCon112  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
00:54:07.358481 DCon112  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
00:54:07.388047 DCon103  Saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:54:07.394930 DCon113  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:54:07.395020 DCon103  Finished saving settings file "/home/cl4rksec/.config/VirtualBox/VirtualBox.xml"
00:54:07.466267 DCon95   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:54:07.546530 DCon95   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:54:11.319036 DCon90   Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
00:54:11.322827 DCon90   Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
00:54:11.418515 DCon95   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:54:11.490640 DCon95   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:54:12.927356 DCon103  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
00:54:12.934881 DCon103  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
00:54:13.003450 DCon103  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
00:54:13.007954 DCon103  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
00:54:13.039307 DCon90   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:54:13.134600 DCon113  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:54:13.201599 DCon111  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:54:28.750281 DCon112  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
00:54:28.998920 DCon112  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
00:54:29.056547 DCon116  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
00:54:29.300609 DCon116  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
00:54:29.336840 DCon116  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:54:29.396173 DCon111  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:54:29.460616 DCon117  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:54:34.493038 DCon117  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
00:54:34.792712 DCon117  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
00:54:34.881186 DCon118  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
00:54:35.080925 DCon118  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
00:54:35.104899 DCon102  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:54:35.178774 DCon102  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:54:35.237905 DCon102  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The machine is not mutable, saved or running (state is Running)}, preserve=false aResultDetail=0
00:54:57.956173 dns-monitor NAT: resolv.conf: nameserver 187.86.167.47
00:54:57.956220 dns-monitor NAT: resolv.conf: nameserver 8.8.8.8
00:54:57.956232 dns-monitor NAT: resolv.conf: nameserver 2803:a3e0:a3e0::47
00:54:57.956244 dns-monitor NAT: resolv.conf: too many nameserver lines, ignoring 2803:a3e0:a3e0::45
00:54:57.956276 dns-monitor HostDnsMonitor: updating information
00:54:57.956287 dns-monitor HostDnsMonitor: unchanged
00:54:58.756676 dns-monitor NAT: resolv.conf: nameserver 187.86.167.47
00:54:58.756721 dns-monitor NAT: resolv.conf: nameserver 8.8.8.8
00:54:58.756762 dns-monitor NAT: resolv.conf: nameserver 2803:a3e0:a3e0::47
00:54:58.756780 dns-monitor NAT: resolv.conf: too many nameserver lines, ignoring 2803:a3e0:a3e0::45
00:54:58.756815 dns-monitor HostDnsMonitor: updating information
00:54:58.756828 dns-monitor HostDnsMonitor: unchanged
00:54:59.558657 dns-monitor NAT: resolv.conf: nameserver 2803:a3e0:a3e0::47
00:54:59.558700 dns-monitor NAT: resolv.conf: nameserver 2803:a3e0:a3e0::45
00:54:59.558715 dns-monitor NAT: resolv.conf: nameserver 187.86.167.47
00:54:59.558728 dns-monitor NAT: resolv.conf: too many nameserver lines, ignoring 8.8.8.8
00:54:59.558796 dns-monitor HostDnsMonitor: updating information
00:54:59.558848 dns-monitor HostDnsMonitor: old information
00:54:59.558857 dns-monitor   server 1: 187.86.167.47
00:54:59.558867 dns-monitor   server 2: 8.8.8.8
00:54:59.558875 dns-monitor   server 3: 2803:a3e0:a3e0::47
00:54:59.558883 dns-monitor   domain: WOW
00:54:59.558894 dns-monitor   search string 1: WOW
00:54:59.558902 dns-monitor HostDnsMonitor: new information
00:54:59.558908 dns-monitor   server 1: 2803:a3e0:a3e0::47
00:54:59.558916 dns-monitor   server 2: 2803:a3e0:a3e0::45
00:54:59.558924 dns-monitor   server 3: 187.86.167.47
00:54:59.558931 dns-monitor   domain: WOW
00:54:59.558938 dns-monitor   search string 1: WOW
00:54:59.564829 DCon113  HostDnsMonitorProxy::GetDomainName: WOW
00:54:59.565549 DCon113  HostDnsMonitorProxy::GetNameServers:
00:54:59.565564 DCon113    name server 1: 2803:a3e0:a3e0::47
00:54:59.565574 DCon113    name server 2: 2803:a3e0:a3e0::45
00:54:59.565582 DCon113    name server 3: 187.86.167.47
00:54:59.566139 DCon113  HostDnsMonitorProxy::GetSearchStrings:
00:54:59.566164 DCon113    search string 1: WOW
00:55:00.372804 dns-monitor NAT: resolv.conf: nameserver 187.86.167.47
00:55:00.372854 dns-monitor NAT: resolv.conf: nameserver 8.8.8.8
00:55:00.372869 dns-monitor NAT: resolv.conf: nameserver 2803:a3e0:a3e0::47
00:55:00.372883 dns-monitor NAT: resolv.conf: too many nameserver lines, ignoring 2803:a3e0:a3e0::45
00:55:00.372917 dns-monitor HostDnsMonitor: updating information
00:55:00.372930 dns-monitor HostDnsMonitor: old information
00:55:00.372939 dns-monitor   server 1: 2803:a3e0:a3e0::47
00:55:00.372948 dns-monitor   server 2: 2803:a3e0:a3e0::45
00:55:00.372961 dns-monitor   server 3: 187.86.167.47
00:55:00.373000 dns-monitor   domain: WOW
00:55:00.373005 dns-monitor   search string 1: WOW
00:55:00.373010 dns-monitor HostDnsMonitor: new information
00:55:00.373018 dns-monitor   server 1: 187.86.167.47
00:55:00.373024 dns-monitor   server 2: 8.8.8.8
00:55:00.373028 dns-monitor   server 3: 2803:a3e0:a3e0::47
00:55:00.373033 dns-monitor   domain: WOW
00:55:00.373037 dns-monitor   search string 1: WOW
00:55:00.377581 DCon102  HostDnsMonitorProxy::GetDomainName: WOW
00:55:00.378272 DCon102  HostDnsMonitorProxy::GetNameServers:
00:55:00.378286 DCon102    name server 1: 187.86.167.47
00:55:00.378293 DCon102    name server 2: 8.8.8.8
00:55:00.378298 DCon102    name server 3: 2803:a3e0:a3e0::47
00:55:00.378818 DCon102  HostDnsMonitorProxy::GetSearchStrings:
00:55:00.378831 DCon102    search string 1: WOW
00:55:10.887431 dns-monitor NAT: resolv.conf: nameserver 187.86.167.47
00:55:10.887473 dns-monitor NAT: resolv.conf: nameserver 8.8.8.8
00:55:10.887483 dns-monitor NAT: resolv.conf: nameserver 2803:a3e0:a3e0::47
00:55:10.887492 dns-monitor NAT: resolv.conf: too many nameserver lines, ignoring 2803:a3e0:a3e0::45
00:55:10.887523 dns-monitor HostDnsMonitor: updating information
00:55:10.887532 dns-monitor HostDnsMonitor: unchanged
02:20:37.679393 DCon230  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
02:20:37.691260 DCon230  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
02:20:37.783443 DCon229  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
02:20:37.791583 DCon229  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
02:22:59.098560 DCon238  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
02:22:59.109024 DCon238  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
